url,campus,semester,title,credit,department,instructor,times,room,additional_info,misc_links
https://www.haverford.edu//academics/single?id=BPHYSB306001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Mathematical Meths in Phys Sci,1.00,Mathematics,"Noel,Michael","MWF 12:10pm-01:00pm
",,"Class Number: 1194
This course presents topics in applied mathematics useful to students, including physicists, engineers, physical chemists, geologists, and computer scientists studying the natural sciences. Topics are taken from Fourier series, integral transforms, advanced ordinary and partial differential equations, special functions, boundary-value problems, functions of complex variables, and numerical methods. Lecture three hours and additional recitation sessions as needed. Prerequisite: MATH 201 and 203. Haverford: C: Physical and Natural Processes (C), Natural Science (NA)","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB308001b&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Advanced Classical Mechanics,1.00,Physics,"Cheng,Xuemei May","TTh 11:25am-12:45pm
",,"Class Number: 1215
This course presents kinematics and dynamics of particles and macroscopic systems using Newtonian, Lagrangian, and Hamiltonian mechanics. Topics include oscillations, normal mode analysis, inverse square laws, nonlinear dynamics, rotating rigid bodies, and motion in noninertial reference frames. Lecture three hours and additional recitation sessions as needed. Prerequisite: PHYS B201 or PHYS B214 or PHYS H214. Co-requisite: PHYS B306 or H213. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB398001c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Senior Seminar,0.50,Physics,"Cheng,Xuemei May","M 02:40pm-04:00pm
",,"Class Number: 1195
Required for senior Physics majors.  Students meet weekly with faculty to discuss recent research findings in physics as well as career paths open to students with a major in Physics.   Students are required to attend all colloquia and student research presentations hosted by the Bryn Mawr College Physics department.  Prerequisite: Senior Standing.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Cheng,Xuemei May",,,"Class Number: 1196
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403002g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Noel,Michael",,,"Class Number: 1201
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403003g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Daniel,Kate",,,"Class Number: 1202
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403004g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Schaffner,David A.",,,"Class Number: 1203
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403005g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Schulz,Michael B.",,,"Class Number: 1200
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403006e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,0.50,Physics,"Schulz,Michael B.",,,"Class Number: 1204
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403007d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,1.00,Physics,"Tran,Lisa",,,"Class Number: 1205
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB403008d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Supervised Research,0.50,Physics,"Tran,Lisa",,,"Class Number: 1206
At the discretion of the department, juniors and seniors may supplement their work in physics with research in one of the faculty research groups. Students provide a written paper and give an oral presentation at the end of the semester or year. Students are encouraged to contact individual faculty members and the departmental Web pages for further information. Haverford: Natural Science (NA)  ( )","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPHYSB503001&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Electromagnetic Theory I,1.00,Physics,"Matlin,Mark",,,"Class Number: 1216
This course is the first semester of a year-long standard sequence on electromagnetism.  This semester begins with topics in electrostatics, including Coulomb’s and Gauss’s Laws, Green functions, the method of images, expansions in orthogonal functions, boundary-value problems, and dielectric materials.  The focus then shifts to magnetic phenomena, including the magnetic fields of localized currents, boundary-value problems in magnetostatics, and the interactions of fields and magnetic materials.  The last portion of the course treats Maxwell’s equations, transformation properties of electromagnetic fields, electromagnetic waves and their propagation and, time permitting, the basics of waveguides.  This course is taught in a seminar format, in which students are responsible for presenting much of the course material in class meetings.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB121001d&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Intro to U.S. Politics,1.00,Political Science,"Golden,Marissa Martino","TTh 02:25pm-03:45pm
",,"Class Number: 1420
As democracy faces new challenges across the globe, it is more important than ever to understand the key features of the American political system - including its policy making and electoral institutions and its elected and appointed officials – and to think critically about their virtues and limitations. This course provides an overview of these key features. Writing Attentive.
Approach: Course does not meet an Approach, Writing Attentive;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 22; Freshmen Spaces: 11;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery:
Senior & Junior Political Science Majors","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB141001k&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Intro to International Politic,1.00,"Peace, Justice and Human Rights","Allen,Michael H.","TTh 12:55pm-02:15pm
",,"Class Number: 1421
An introduction to international relations, exploring its main subdivisions and theoretical approaches. Phenomena and problems in world politics examined include systems of power management, imperialism, globalization, war, bargaining, and peace. Problems and institutions of international economy and international law are also addressed. This course assumes a reasonable knowledge of modern world history.
Approach: Cross-Cultural Analysis (CC);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 25; Freshmen Spaces: 10;  If the course exceeds the
enrollment cap the following criteria will be used for the lottery: 
Political Science & International Studies Majors","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB227001b&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Field Sem: Comp Politics,1.00,East Asian Languages and Cultures,"Oh,Seung-Youn","MW 11:40am-01:00pm
",,"Class Number: 1422
This seminar introduces the intellectual history of comparative politics, and explore the primary approaches and concepts scholars employ in order to systematically analyze the political world. In doing so, we will also examine the political structures, institutions, and behaviors of a number of countries around the world. Key questions we will discuss include: What is power and how is it exercised? What are the differences between democratic and authoritarian regimes? How do different countries develop their economies? What factors affect the way that countries behave in the international arena? By the end of this course, students will be equipped to answer these questions, and prepared for further study in political science. Freshman may not take this course and can take POLS B131. If you took POLS 131 in 2014 or 2015, you may not take this course. Writing Attentive.
Approach: Critical Interpretation (CI);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 22;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: POLS Major; POLS Minor","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB228001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Intro Pol Phil:Anc & Early Mod,1.00,International Studies,"Salkever,Stephen G.","MW 02:40pm-04:00pm
",,"Class Number: 1423
An introduction to the fundamental problems of political philosophy, especially the relationship between political life and the human good or goods. Readings from Plato, Aristotle, Machiavelli, Hobbes, Rousseau and others.
Approach: Critical Interpretation (CI);  Haverford: Humanities (HU)  ( )
 Enrollment Cap: 25;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Sophomore; Freshman;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB245001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,Philosophy of Law,1.00,Philosophy,"Elkins,Jeremy","TTh 09:55am-11:15am
",,"Class Number: 1424
Introduces students to a variety of questions in the philosophy of law. Readings will be concerned with the nature of law, the character of law as a system, the ethical character of law, and the relationship of law to politics, power, authority, and society. Readings will include philosophical arguments about law, as well as judicial cases through which we examine these ideas within specific contexts, especially tort and contracts. Most or all of the specific issues discussed will be taken from Anglo-American law, although the general issues considered are not limited to those legal systems. Recommended Prerequisite: sophomore standing, freshman only with professor's consent.
Approach: Critical Interpretation (CI);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 25;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Senior POLS Major;
Junior POLS Major; Sophomore POLS Major.","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB251001c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,"Democracy, Politics & Media",1.00,Political Science,"Interim,Replacement",,,"Class Number: 1425
The last election cycle has seen political candidates using various media to interact with voters, to persuade them to vote to one candidate or dissuade them from voting for another. From printed targeted advertising, to TV ads, social media posts, political satire, televised debates, and automated calls, media have been a key component in both parties’ campaign strategy. This relationship between the media and the political arena, however, is not a new phenomenon, and the field of political communication has been exploring it for nearly a century, drawing on various fields from political science and psychology to computer science, sociology and more. This course is aimed at introducing students to this rich area of research, providing an overview of the various facets of the discipline, from media effects theories such as cognitive dissonance, framing and priming to critical, cultural, and normative theories on the role of the media in modern democracy. Most importantly, class discussions will examine current political issues (such as social protests, foreign affairs coverage, political campaigns, social media and political entertainment) exploring whether these older theories and approaches are still relevant in a media landscape so different (in quantity and quality) from the one in which they were originated - and what can we learn from them about modern political phenomena. Haverford: Social Science (SO)  ( )
 Enrollment Cap: 25;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Major/Minor/Concentration;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB261001a&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=14&orig_per_page=50,Bryn Mawr,Fall 2019,"Sovereignty, Identity, and Law",1.00,Philosophy,"Elkins,Jeremy","TTh 12:55pm-02:15pm
",,"Class Number: 1426
What is sovereignty and what does it mean to say that a “people” is sovereign? Is popular sovereignty rule by the “will of the people?” Who is this “people” whose will is sovereign? What are the implications of our answers to these questions for our idea of law? Is law the expression of that pre-existing will, and of something that already exists, called “the people”? Or does law have a role in creating “the people” and its “will”? Drawing on theoretical, historical, and legal texts, this course will explore the idea of sovereignty and popular sovereignty and its relation to law and collective identity. Sophomore Standing. Freshman only with instructor's approval.
Approach: Critical Interpretation (CI), Inquiry into the Past (IP), Writing Attentive;  Haverford: A: Meaning, Interpretation (Texts) (A)  ( )
Enrollment Cap: 22;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Senior POLS Major;
Junior POLS Major; Sophomore POLS Major","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB310001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Comparative Public Policy,1.00,Health Studies,"Hager,Carol","Th 01:10pm-04:00pm
",,"Class Number: 1427
A comparison of policy processes and outcomes across space and time. Focusing on particular issues such as health care, domestic security, water and land use, we identify institutional, historical, and cultural factors that shape policies. We also examine the growing importance of international-level policy making and the interplay between international and domestic pressures on policy makers. Writing attentive. Prerequisite: One course in Political Science or public policy.
Approach: Course does not meet an Approach;  Haverford: Social Science (SO)  ( )
Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: POLS and ENVS Majors/
POLS and ENVS Minors","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB367001c&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,China and the World,1.00,Political Science,"Oh,Seung-Youn","W 01:10pm-04:00pm
",,"Class Number: 1428
In the 20th Century, China’s rise has been one of the most distinctive political affairs changing the landscape of regional and world politics. Especially, China’s breathtaking growth has challenged the foundations and limits of the market economy and political liberalization theoretically and empirically. This course examines the Chinese economic and political development and its implications for other Asian countries and the world. This course has three aims: 1) to facilitate an in-depth understanding of the Chinese Economic development model in comparison to other development models, 2) to conduct a comprehensive analysis of political and socio-economic exchanges of China and its relations with other major countries in East Asia, and 3) to construct a thorough understanding of challenges and opportunities for China from its extraordinary economic growth. This is a senior seminar, and a previous course in comparative politics, international relations or East Asian studies is required. Writing Intensive. Prerequisite: junior or senior.
Approach: Writing Intensive;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
 Enrollment Cap: 15;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Senior; Junior;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPOLSB391001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,International Political Econ,1.00,International Studies,"Allen,Michael H.","W 01:10pm-04:00pm
",,"Class Number: 1429
This seminar examines the growing importance of economic issues in world politics and traces the development of the modern world economy from its origins in colonialism and the industrial revolution, through to the globalization of recent decades. Major paradigms in political economy are critically examined. Aspects of and issues in international economic relations such as development, finance, trade, migration, and foreign investment are examined in the light of selected approaches.  This course is open to all students who have the prerequisites. Prerequisite: One course in International Politics or Economics is required.  Preference is given to seniors although juniors are accepted.
Approach: Writing Attentive;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 18;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Seniors in POLS and INST","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB105001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Introductory Psychology,1.00,Psychology,"Park,Heejung","MW 01:10pm-02:30pm
",,"Class Number: 1430
How do biological predispositions, life experiences, culture,  contribute to individual differences in human and animal behavior? This biopsychosocial theme will be examined by studying both “normal” and “abnormal” behaviors in domains such as perception, cognition, learning, motivation, emotion, and social interaction thereby providing an overview of psychology's many areas of inquiry. There is a laboratory component of this course that meets 2 hours per week (four evening times, one on Sunday).; There will be a lab component to this course that will take place once a week
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 40;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Questionnaire/Lottery;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB105002&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Introductory Psychology,1.00,Psychology,"Grafe,Laura","TTh 12:55pm-02:15pm
",,"Class Number: 2601
How do biological predispositions, life experiences, culture,  contribute to individual differences in human and animal behavior? This biopsychosocial theme will be examined by studying both “normal” and “abnormal” behaviors in domains such as perception, cognition, learning, motivation, emotion, and social interaction thereby providing an overview of psychology's many areas of inquiry. There is a laboratory component of this course that meets 2 hours per week (four evening times, one on Sunday).; There will be a lab component to this course that will take place once a week
Approach: Quantitative Readiness Required (QR), Scientific Investigation (SI);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
Enrollment Cap: 40;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery: Questionnaire/Lottery;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB203001k&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Educational Psychology,1.00,Praxis Program,"Cassidy,Kimberly E.","TTh 08:25am-09:45am
",,"Class Number: 1431
Topics in the psychology of human cognitive, social, and affective behavior are examined and related to educational practice. Issues covered include learning theories, memory, attention, thinking, motivation, social/emotional issues in adolescence, and assessment/learning disabilities. This course provides a Praxis Level I opportunity. Classroom observation is required. Prerequisite: PSYC B105 (Introductory Psychology)
Approach: Course does not meet an Approach;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
 Enrollment Cap: 28;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Senior; Junior; Sophomore; Freshman;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB205001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Research Methods & Statistics,1.00,Psychology,"Albert,Dustin","MWF 01:10pm-02:30pm
F 10:00am-11:30am
",,"Class Number: 1432
An introduction to experimental design, general research methodology, and the analysis and interpretation of data. Emphasis will be placed on issues involved with conducting psychological research. Topics include descriptive and inferential statistics, experimental design and validity, analysis of variance, and correlation and regression. Each statistical method will also be executed using computers. Lecture three hours, laboratory 90 minutes a week.
Approach: Quantitative Methods (QM), Scientific Investigation (SI);  Haverford: B: Analysis of the Social World (B), Social Science (SO)
 Enrollment Cap: 36;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Senior; Junior; Sophomore; Other;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB209001j&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Abnormal Psychology,1.00,Child and Family Studies,"Department staff,TBA",,,"Class Number: 1433
This course examines the experience, origins and consequences of psychological difficulties and problems. Among the questions we will explore are: What do we mean by abnormal behavior or psychopathology?  What are the strengths and limitations of the ways in which psychopathology is assessed and classified?  What are the major forms of psychopathology?  How do psychologists study and treat psychopathology?  How is psychopathology experienced by individuals?  What causes psychological difficulties and what are their consequences?  How do we integrate social, biological and psychological perspectives on the causes of psychopathology?   Do psychological treatments (therapies) work?  How do we study the effectiveness of psychology treatments? Prerequisite: Introductory Psychology (PSYC  B105 or H100).
Approach: Course does not meet an Approach;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
 Enrollment Cap: 35;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Senior; Junior; Sophomore;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB218001g&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Behavioral Neuroscience,1.00,Neuroscience,"Grafe,Laura","MW 02:40pm-04:00pm
",,"Class Number: 1434
An interdisciplinary course on the neurobiological bases of experience and behavior, emphasizing the contribution of the various neurosciences to the understanding of basic problems of psychology. An introduction to the fundamentals of neuroanatomy, neurophysiology, and neurochemistry with an emphasis upon synaptic transmission; followed by the application of these principles to an analysis of sensory processes and perception, emotion, motivation, learning, and cognition. Lecture three hours a week. Prerequisite:  Introductory Psychology  (PSYC 105).
Approach: Course does not meet an Approach;  Haverford: Natural Science (NA)  ( )
 Enrollment Cap: 26;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Senior; Junior; Sophomore;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB231001f&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Health Psychology,1.00,Museum Studies,"Peterson,Laurel M.","TTh 09:55am-11:15am
",,"Class Number: 1435
This course will provide an overview of the field of health psychology using lecture, exams, videos, assignments, and an article critique. We will examine the current definition of health psychology, as well as the theories and research behind many areas in health psychology (both historical and contemporary). The course will focus on specific health and social psychological theories, empirical research, and applying the theory and research to real world situations.  Prerequisite: Introductory Psychology (PSYC B105) or Foundations of Psychology (PSYC H100)
Approach: Course does not meet an Approach;  Haverford: B: Analysis of the Social World (B), Social Science (SO)
 Enrollment Cap: 35;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Senior; Junior; Sophomore;","Departmental Homepage
Book Prices
"
https://www.haverford.edu//academics/single?id=BPSYCB283001e&semester=fall_2019&college=bryn_mawr&orig_semester%5B0%5D=fall_2019&orig_college%5B0%5D=bryn_mawr&orig_college%5B1%5D=haverford&orig_college%5B2%5D=swarthmore&orig_page=15&orig_per_page=50,Bryn Mawr,Fall 2019,Developmental Psychology Lab-Early Childhood,0.50,Psychology,"Baird,Jodie A.","W 01:10pm-02:30pm
",,"Class Number: 1436
This laboratory course is designed to provide students with hands-on exposure to the principles and practices that guide scientific research on human psychological development. Topics will vary by section, and students can take both sections of PSYC 283 (Early Childhood; Adolescence) for credit toward meeting the lab requirement in the major. This course is writing intensive and, as a 0.5 unit class, is designed to meet half of the writing requirement in the major. This is a 0.5 unit course that meets for the full semester.  Prerequisite: Psych 105 (Introductory Psychology)  and Psych 205 (Methods and Statistics); Suggested preparation: Psych 206 (Developmental Psychology) is helpful, but not required.; Current topic description: In this course we will examine the crucial steps in the scientific research process, including developing research questions and hypotheses, identifying an appropriate research design, ensuring measurement reliability and validity, collecting and analyzing data, and communicating results.  In this section of the course, special attention will be given to the research topics and methodological approaches important to the study of early childhood development, with an emphasis on children's social cognition. Through lab activities, group projects, and direct interaction with child participants, students will gain specific exposure to the use of psychological research methods to examine developmental questions.
Approach: Scientific Investigation (SI), Writing Intensive; 
 Enrollment Cap: 15;  If the course exceeds the enrollment cap the
following criteria will be used for the lottery:
Major/Minor/Concentration; Junior; Sophomore; Senior;","Departmental Homepage
Book Prices
"
